"fished_vessel_anon","apollo_sequence","sample_1","sample_2","sample_3","sample_4","sample_5","sample_1","sample_2","sample_3","sample_4","sample_5","sample_6","sample_7","sample_8","sample_9","sample_10","sample_11","sample_12","sample_13","sample_14","sample_15","sample_16","sample_17","sample_18","sample_19","sample_20","sample_21","sample_22","sample_23","sample_24","sample_25","sample_26","sample_27","sample_28","sample_29","sample_30","sample_31","sample_32","sample_33","sample_34","sample_35","sample_36","sample_37","sample_38","sample_39"
20,31,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,32,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,33,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,34,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,35,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,36,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,37,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,38,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,39,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,40,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,41,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,42,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,43,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,44,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,45,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,46,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,47,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,48,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,49,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,50,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,51,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,52,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,53,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,54,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,55,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,56,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,57,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,58,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,59,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,60,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,61,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,62,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,63,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,64,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,65,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,66,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,67,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,68,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,69,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,70,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,71,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,72,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,73,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,74,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,75,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,76,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,77,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,78,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,79,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,80,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,81,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,82,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,83,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,84,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,85,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,86,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,87,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,88,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,89,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,90,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,91,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,92,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,93,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,94,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,95,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,96,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,97,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,98,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,99,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,100,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,101,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,102,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,103,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,104,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,105,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,106,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,107,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,108,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,109,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,110,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,111,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,112,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,113,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,114,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,115,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,116,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,117,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,118,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,119,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,120,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,121,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,122,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,123,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,124,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,125,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,126,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,127,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,128,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,129,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,130,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,131,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,132,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,133,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,134,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,135,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,136,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,137,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,138,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,139,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,140,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,141,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,142,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,143,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,144,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,145,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,146,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,147,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,148,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,149,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,150,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,151,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,152,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,153,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,154,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,155,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,156,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,157,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,158,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,159,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,160,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,161,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,162,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,163,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,164,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,165,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,166,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,167,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,168,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,169,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,170,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,171,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,172,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,173,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,174,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,175,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,176,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,177,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,178,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
20,179,1,1,2,0,1,2,2,1,1,1,0,0,0,0,0,2,0,1,1,0,1,0,0,1,2,2,0,0,0,1,0,3,3,2,2,0,1,1,2,1,3,0,0,2
